Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_Minimum Amount_txtMaxAmount""), MaximumLA.toString())",Chrome 114.0.0.0,,,2023-06-09 17:03:30,2023-06-09 17:03:31,1.001s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Role Account Officer S_1fb818""), ""1016"", true)",Chrome 114.0.0.0,,,2023-06-09 17:03:31,2023-06-09 17:03:33,2.038s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Please Select Action Recommendation _3b373a""), ""1"", true)",Chrome 114.0.0.0,,,2023-06-09 17:03:33,2023-06-09 17:03:35,1.727s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Save""))",Chrome 114.0.0.0,,,2023-06-09 17:03:35,2023-06-09 17:03:35,0.382s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-09 17:03:35,2023-06-09 17:03:35,0.019s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-09 17:03:35,2023-06-09 17:03:35,0.094s,PASSED
,,,,,,,
Test Cases/LOS RBI/Extra/Search,Chrome 114.0.0.0,,,2023-06-09 17:03:35,2023-06-09 17:03:43,7.837s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-09 17:03:35,2023-06-09 17:03:37,1.886s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-06-09 17:03:37,2023-06-09 17:03:38,0.924s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-09 17:03:38,2023-06-09 17:03:43,5.016s,PASSED
