Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-13 16:05:15,2023-06-13 16:05:16,0.942s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:05:16,2023-06-13 16:05:16,0.029s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:05:16,2023-06-13 16:05:16,0.079s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:05:16,2023-06-13 16:05:21,5.017s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-13 16:05:21,2023-06-13 16:05:37,15.331s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-13 16:05:22,2023-06-13 16:05:23,1.155s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-13 16:05:23,2023-06-13 16:05:25,2.022s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:05:25,2023-06-13 16:05:25,0.030s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-13 16:05:25,2023-06-13 16:05:25,0.056s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:05:25,2023-06-13 16:05:30,5.012s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-13 16:05:30,2023-06-13 16:05:32,1.357s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-13 16:05:32,2023-06-13 16:05:37,5.011s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-13 16:05:37,2023-06-13 16:05:39,2.805s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-13 16:05:37,2023-06-13 16:05:38,0.823s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-13 16:05:38,2023-06-13 16:05:39,1.316s,PASSED
