Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/LOS RBI/Loan Matrix/Loan Amount/EDIT,Chrome 114.0.0.0,,,2023-06-14 08:29:52,2023-06-14 08:30:02,10.623s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-14 08:29:52,2023-06-14 08:29:54,1.381s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnUpdateLoan""))",Chrome 114.0.0.0,,,2023-06-14 08:29:54,2023-06-14 08:29:54,0.647s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_LOS Web HomePage/select_Recommendation Approval""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-14 08:29:54,2023-06-14 08:29:56,1.966s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Update""))",Chrome 114.0.0.0,,,2023-06-14 08:29:56,2023-06-14 08:29:57,0.862s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-14 08:29:57,2023-06-14 08:29:57,0.029s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-14 08:29:57,2023-06-14 08:29:57,0.065s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-14 08:29:57,2023-06-14 08:30:02,5.017s,PASSED
,,,,,,,
Test Cases/LOS RBI/Loan Matrix/Loan Amount/DELETE,Chrome 114.0.0.0,,,2023-06-14 08:30:02,2023-06-14 08:30:18,15.777s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""Super"")",Chrome 114.0.0.0,,,2023-06-14 08:30:03,2023-06-14 08:30:04,1.274s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/button_Description_btnDeleteMatrix""))",Chrome 114.0.0.0,,,2023-06-14 08:30:04,2023-06-14 08:30:06,2.286s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-14 08:30:06,2023-06-14 08:30:06,0.028s,PASSED
acceptAlert(),Chrome 114.0.0.0,,,2023-06-14 08:30:06,2023-06-14 08:30:07,0.061s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-14 08:30:07,2023-06-14 08:30:12,5.007s,PASSED
"setText(findTestObject(""Object Repository/Page_LOS Web HomePage/input_search""), ""super"")",Chrome 114.0.0.0,,,2023-06-14 08:30:12,2023-06-14 08:30:13,1.406s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-06-14 08:30:13,2023-06-14 08:30:18,5.017s,PASSED
,,,,,,,
Test Cases/LOS RBI/Logout,Chrome 114.0.0.0,,,2023-06-14 08:30:18,2023-06-14 08:30:21,2.734s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout""))",Chrome 114.0.0.0,,,2023-06-14 08:30:19,2023-06-14 08:30:19,0.780s,PASSED
"click(findTestObject(""Object Repository/Page_LOS Web HomePage/a_Logout_1""))",Chrome 114.0.0.0,,,2023-06-14 08:30:19,2023-06-14 08:30:21,1.232s,PASSED
